,pcd,lsoa21,lat,long,oslaua
9638,E14 8AW,E01004258,51.50778,-0.030181,E09000030
9639,E14 8AX,E01004258,51.507738,-0.03037,E09000030
9640,E14 8AY,E01004258,51.508,-0.030935,E09000030
9641,E14 8AZ,E01004258,51.508015,-0.029724,E09000030
9642,E14 8BA,E01004255,51.510108,-0.027948,E09000030
9643,E14 8BB,E01004258,51.508459,-0.032054,E09000030
9644,E14 8BD,E01004258,51.508633,-0.031167,E09000030
9645,E14 8BE,E01004255,51.509852,-0.026676,E09000030
9646,E14 8BF,E01004258,51.509005,-0.034581,E09000030
9647,E14 8BG,E01035691,51.510597,-0.035132,E09000030
9648,E14 8BH,E01004255,51.509859,-0.027051,E09000030
9649,E14 8BJ,E01035691,51.510272,-0.035031,E09000030
9650,E14 8BL,E01004258,51.509728,-0.032129,E09000030
9651,E14 8BN,E01004255,51.509185,-0.029241,E09000030
9652,E14 8BP,E01004258,51.508547,-0.032987,E09000030
9653,E14 8BQ,E01035691,51.510385,-0.034277,E09000030
9654,E14 8BS,E01004258,51.510247,-0.031977,E09000030
9655,E14 8BT,E01035691,51.509954,-0.03431,E09000030
9656,E14 8BU,E01004258,51.508468,-0.032572,E09000030
9657,E14 8BW,E01004258,51.50865,-0.032737,E09000030
9658,E14 8BX,E01004258,51.509174,-0.033392,E09000030
9659,E14 8BY,E01035691,51.509655,-0.034741,E09000030
9660,E14 8BZ,E01004258,51.509221,-0.035638,E09000030
9661,E14 8DA,E01004258,51.509496,-0.033321,E09000030
9662,E14 8DB,E01004258,51.509389,-0.033902,E09000030
9663,E14 8DD,E01035691,51.509401,-0.036769,E09000030
9664,E14 8DE,E01004258,51.509317,-0.030662,E09000030
9665,E14 8DF,E01032768,51.510306,-0.03869,E09000030
9666,E14 8DG,E01032768,51.509881,-0.039112,E09000030
9667,E14 8DH,E01032769,51.509966,-0.042019,E09000030
9668,E14 8DJ,E01032768,51.509706,-0.038312,E09000030
9669,E14 8DL,E01032769,51.510445,-0.04112,E09000030
9670,E14 8DN,E01032768,51.510306,-0.03869,E09000030
9671,E14 8DP,E01032769,51.510074,-0.039896,E09000030
9672,E14 8DQ,E01032769,51.509968,-0.041083,E09000030
9673,E14 8DR,E01004258,51.50996,-0.030937,E09000030
9674,E14 8DS,E01032769,51.511594,-0.041488,E09000030
9675,E14 8DT,E01035694,51.511175,-0.026201,E09000030
9676,E14 8DU,E01032769,51.51081,-0.041435,E09000030
9677,E14 8DW,E01032768,51.510319,-0.039482,E09000030
9678,E14 8DX,E01032768,51.510319,-0.039482,E09000030
9679,E14 8DY,E01032768,51.510241,-0.03803,E09000030
9680,E14 8DZ,E01032769,51.510538,-0.040179,E09000030
9681,E14 8EA,E01032768,51.510306,-0.03869,E09000030
9682,E14 8EB,E01032769,51.510376,-0.040229,E09000030
9683,E14 8ED,E01035694,51.51105,-0.025702,E09000030
9684,E14 8EE,E01004303,51.510693,-0.043026,E09000030
9685,E14 8EF,E01032769,51.511519,-0.038667,E09000030
9686,E14 8EG,E01032768,51.510468,-0.037646,E09000030
9687,E14 8EH,E01035691,51.509706,-0.035617,E09000030
9688,E14 8EJ,E01035691,51.509744,-0.035198,E09000030
9689,E14 8EL,E01004256,51.510276,-0.021931,E09000030
9690,E14 8EN,E01035691,51.509772,-0.03635,E09000030
9691,E14 8EP,E01035695,51.509878,-0.023908,E09000030
9692,E14 8EQ,E01032768,51.510045,-0.037102,E09000030
9693,E14 8ER,E01035695,51.510441,-0.023725,E09000030
9694,E14 8ES,E01035695,51.510553,-0.024498,E09000030
9695,E14 8ET,E01035695,51.51099,-0.025344,E09000030
9696,E14 8EU,E01032768,51.510306,-0.03869,E09000030
9697,E14 8EW,E01035695,51.509878,-0.023908,E09000030
9698,E14 8EX,E01035694,51.510645,-0.025662,E09000030
9699,E14 8EY,E01035695,51.510242,-0.025218,E09000030
9700,E14 8EZ,E01035694,51.511406,-0.027603,E09000030
9701,E14 8FA,E01032772,51.499753,-0.023424,E09000030
9702,E14 8FB,E01035694,51.513198,-0.028275,E09000030
9703,E14 8FD,E01032781,51.501427,-0.025657,E09000030
9704,E14 8FE,E01004277,51.502864,-0.026056,E09000030
9705,E14 8FF,E01035694,51.513198,-0.028275,E09000030
9706,E14 8FG,E01035694,51.513198,-0.028275,E09000030
9707,E14 8FH,E01035694,51.513198,-0.028275,E09000030
9708,E14 8FJ,E01004255,51.510428,-0.027184,E09000030
9709,E14 8FL,E01004277,51.502864,-0.026056,E09000030
9710,E14 8FN,E01035695,51.51126,-0.025347,E09000030
9711,E14 8FP,E01035694,51.513198,-0.028275,E09000030
9712,E14 8FQ,E01032782,51.50264,-0.02559,E09000030
9713,E14 8FR,E01035694,51.513198,-0.028275,E09000030
9714,E14 8FS,E01035694,51.513198,-0.028275,E09000030
9715,E14 8FT,E01035694,51.513198,-0.028275,E09000030
9716,E14 8FU,E01004255,51.50971,-0.026754,E09000030
9717,E14 8FW,E01004255,51.507921,-0.028936,E09000030
9718,E14 8FX,E01035694,51.513198,-0.028275,E09000030
9719,E14 8FY,E01035694,51.511091,-0.026536,E09000030
9720,E14 8FZ,E01035694,51.513198,-0.028275,E09000030
9721,E14 8GA,E01035694,51.513198,-0.028275,E09000030
9722,E14 8GB,E01032781,51.500995,-0.025647,E09000030
9723,E14 8GD,E01032781,51.500981,-0.025316,E09000030
9724,E14 8GE,E01032782,51.500974,-0.024899,E09000030
9725,E14 8GF,E01032781,51.500626,-0.025648,E09000030
9726,E14 8GG,E01032782,51.500646,-0.025215,E09000030
9727,E14 8GH,E01032782,51.500658,-0.024869,E09000030
9728,E14 8GJ,E01032782,51.500669,-0.024998,E09000030
9729,E14 8GL,E01004255,51.511449,-0.029634,E09000030
9730,E14 8GN,E01004255,51.511619,-0.029597,E09000030
9731,E14 8GP,E01004255,51.511798,-0.029518,E09000030
9732,E14 8GQ,E01004255,51.512023,-0.029551,E09000030
9733,E14 8GR,E01004277,51.508303,-0.025965,E09000030
9734,E14 8GS,E01004277,51.508165,-0.025769,E09000030
9735,E14 8GT,E01032772,51.49985,-0.023881,E09000030
9736,E14 8GU,E01032774,51.496559,-0.020667,E09000030
9737,E14 8GW,E01032782,51.501911,-0.025579,E09000030
9738,E14 8GX,E01035694,51.513198,-0.028275,E09000030
9739,E14 8GY,E01004255,51.510828,-0.030122,E09000030
9740,E14 8GZ,E01032782,51.501658,-0.024941,E09000030
9741,E14 8HA,E01004255,51.510428,-0.027184,E09000030
9742,E14 8HB,E01035694,51.511238,-0.027221,E09000030
9743,E14 8HD,E01004255,51.511149,-0.028349,E09000030
9744,E14 8HE,E01004255,51.510751,-0.028741,E09000030
9745,E14 8HF,E01004255,51.510751,-0.028741,E09000030
9746,E14 8HG,E01004255,51.510824,-0.029372,E09000030
9747,E14 8HH,E01004255,51.51119,-0.029731,E09000030
9748,E14 8HJ,E01004258,51.510459,-0.030671,E09000030
9749,E14 8HL,E01004255,51.510287,-0.027392,E09000030
9750,E14 8HN,E01004255,51.509864,-0.02522,E09000030
9751,E14 8HP,E01004255,51.509701,-0.024607,E09000030
9752,E14 8HQ,E01004255,51.511254,-0.02872,E09000030
9753,E14 8HR,E01004277,51.508582,-0.024382,E09000030
9754,E14 8HS,E01004256,51.509337,-0.023312,E09000030
9755,E14 8HT,E01004256,51.508996,-0.021741,E09000030
9756,E14 8HU,E01004258,51.509998,-0.031051,E09000030
9757,E14 8HW,E01004255,51.509763,-0.025109,E09000030
9758,E14 8HX,E01004255,51.510262,-0.028042,E09000030
9759,E14 8HY,E01004256,51.510525,-0.022842,E09000030
9760,E14 8HZ,E01004258,51.510804,-0.030843,E09000030
9761,E14 8JA,E01035694,51.511244,-0.028144,E09000030
9762,E14 8JB,E01004277,51.508289,-0.025663,E09000030
9763,E14 8JD,E01004255,51.509639,-0.026296,E09000030
9764,E14 8JE,E01032781,51.498268,-0.026039,E09000030
9765,E14 8JF,E01004280,51.498373,-0.026394,E09000030
9766,E14 8JG,E01004277,51.508639,-0.025619,E09000030
9767,E14 8JH,E01032781,51.500807,-0.025698,E09000030
9768,E14 8JJ,E01004277,51.508195,-0.024399,E09000030
9769,E14 8JL,E01004277,51.502456,-0.026981,E09000030
9770,E14 8JN,E01004277,51.502456,-0.026981,E09000030
9771,E14 8JP,E01032782,51.499405,-0.026292,E09000030
9772,E14 8JQ,E01004277,51.508253,-0.026745,E09000030
9773,E14 8JR,E01032781,51.499303,-0.027147,E09000030
9774,E14 8JS,E01004280,51.498472,-0.026923,E09000030
9775,E14 8JT,E01004277,51.502864,-0.026056,E09000030
9776,E14 8JU,E01004277,51.506988,-0.02801,E09000030
9777,E14 8JW,E01004277,51.502456,-0.026981,E09000030
9778,E14 8JX,E01032781,51.49968,-0.027116,E09000030
9779,E14 8JY,E01032781,51.498923,-0.026471,E09000030
9780,E14 8JZ,E01032781,51.501266,-0.025693,E09000030
9781,E14 8LA,E01004277,51.502104,-0.026348,E09000030
9782,E14 8LB,E01004277,51.501696,-0.02615,E09000030
9783,E14 8LD,E01032782,51.501289,-0.023848,E09000030
9784,E14 8LE,E01032781,51.499303,-0.027147,E09000030
9785,E14 8LF,E01032782,51.501423,-0.024346,E09000030
9786,E14 8LG,E01032771,51.500912,-0.02336,E09000030
9787,E14 8LH,E01032772,51.499137,-0.02371,E09000030
9788,E14 8LJ,E01032781,51.499303,-0.027147,E09000030
9789,E14 8LL,E01032772,51.498994,-0.022722,E09000030
9790,E14 8LN,E01032781,51.497999,-0.027188,E09000030
9791,E14 8LP,E01032772,51.500213,-0.024081,E09000030
9792,E14 8LQ,E01032782,51.500358,-0.02517,E09000030
9793,E14 8LR,E01032781,51.501328,-0.02618,E09000030
9794,E14 8LS,E01032781,51.500844,-0.026302,E09000030
9795,E14 8LT,E01032772,51.49998,-0.02412,E09000030
9796,E14 8LU,E01032781,51.500186,-0.026201,E09000030
9797,E14 8LW,E01032781,51.499017,-0.026222,E09000030
9798,E14 8LX,E01032772,51.50023,-0.023476,E09000030
9799,E14 8LY,E01032772,51.498379,-0.023584,E09000030
9800,E14 8LZ,E01032781,51.500236,-0.027049,E09000030
9801,E14 8NA,E01032772,51.499692,-0.024075,E09000030
9802,E14 8NB,E01032782,51.500825,-0.024617,E09000030
9803,E14 8ND,E01004280,51.497847,-0.027728,E09000030
9804,E14 8NE,E01004277,51.501945,-0.027061,E09000030
9805,E14 8NF,E01004277,51.501945,-0.027061,E09000030
9806,E14 8NG,E01032781,51.501485,-0.026966,E09000030
9807,E14 8NH,E01032781,51.498133,-0.025526,E09000030
9808,E14 8NJ,E01004280,51.495959,-0.022969,E09000030
9809,E14 8NL,E01004280,51.496025,-0.026366,E09000030
9810,E14 8NN,E01004280,51.496278,-0.023214,E09000030
9811,E14 8NP,E01004280,51.496766,-0.024951,E09000030
9812,E14 8NQ,E01032781,51.500859,-0.027151,E09000030
9813,E14 8NR,E01004280,51.495753,-0.021955,E09000030
9814,E14 8NS,E01032770,51.496989,-0.023774,E09000030
9815,E14 8NT,E01004280,51.49697,-0.025346,E09000030
9816,E14 8NU,E01004280,51.49697,-0.025346,E09000030
9817,E14 8NW,E01004255,51.509832,-0.027066,E09000030
9818,E14 8NX,E01032774,51.494925,-0.021948,E09000030
9819,E14 8NY,E01032771,51.500333,-0.022664,E09000030
9820,E14 8NZ,E01032772,51.499193,-0.022771,E09000030
9821,E14 8PA,E01004280,51.495977,-0.023487,E09000030
9822,E14 8PB,E01004280,51.49742,-0.023741,E09000030
9823,E14 8PD,E01004280,51.495994,-0.025561,E09000030
9824,E14 8PE,E01032774,51.495861,-0.02087,E09000030
9825,E14 8PF,E01032774,51.496132,-0.02044,E09000030
9826,E14 8PG,E01032770,51.497949,-0.023099,E09000030
9827,E14 8PH,E01032770,51.49709,-0.0223,E09000030
9828,E14 8PJ,E01032774,51.496849,-0.020294,E09000030
9829,E14 8PL,E01032774,51.497099,-0.021263,E09000030
9830,E14 8PN,E01032774,51.497109,-0.020268,E09000030
9831,E14 8PP,E01032774,51.495949,-0.019699,E09000030
9832,E14 8PQ,E01032770,51.497761,-0.02266,E09000030
9833,E14 8PR,E01004280,51.496744,-0.02367,E09000030
9834,E14 8PS,E01032774,51.496216,-0.021128,E09000030
9835,E14 8PT,E01032774,51.496555,-0.021517,E09000030
9836,E14 8PU,E01032774,51.496542,-0.022324,E09000030
9837,E14 8PW,E01032774,51.496559,-0.020177,E09000030
9838,E14 8PX,E01004280,51.496112,-0.024576,E09000030
9839,E14 8PY,E01004280,51.496476,-0.024315,E09000030
9840,E14 8PZ,E01004280,51.496474,-0.024157,E09000030
9841,E14 8QA,E01004280,51.495127,-0.026405,E09000030
9842,E14 8QB,E01004280,51.498039,-0.026308,E09000030
9843,E14 8QD,E01004280,51.496025,-0.026366,E09000030
9844,E14 8QE,E01004280,51.497331,-0.024883,E09000030
9845,E14 8QF,E01032770,51.49769,-0.023787,E09000030
9846,E14 8QG,E01004255,51.50971,-0.026754,E09000030
9847,E14 8QJ,E01004275,51.489613,-0.019441,E09000030
9848,E14 8QL,E01004275,51.490512,-0.019402,E09000030
9849,E14 8QN,E01004255,51.509631,-0.026354,E09000030
9850,E14 8QP,E01035694,51.513198,-0.028275,E09000030
9851,E14 8QQ,E01032774,51.496802,-0.021751,E09000030
9852,E14 8QR,E01004275,51.490512,-0.019402,E09000030
9853,E14 8QS,E01032782,51.500928,-0.023791,E09000030
9854,E14 8QT,E01004281,51.490536,-0.020841,E09000030
9855,E14 8QU,E01004281,51.490536,-0.020841,E09000030
9856,E14 8QW,E01032782,51.500928,-0.023791,E09000030
9857,E14 8QX,E01004274,51.489638,-0.02088,E09000030
9858,E14 8QY,E01004274,51.489638,-0.02088,E09000030
9859,E14 8QZ,E01004274,51.489638,-0.02088,E09000030
9860,E14 8RA,E01004274,51.489638,-0.02088,E09000030
9861,E14 8RB,E01004274,51.489638,-0.02088,E09000030
9862,E14 8RD,E01004274,51.488739,-0.020919,E09000030
9863,E14 8RE,E01035694,51.511502,-0.027441,E09000030
9864,E14 8RF,E01035694,51.513198,-0.028275,E09000030
9865,E14 8RG,E01004274,51.488763,-0.022359,E09000030
9866,E14 8RH,E01004277,51.506164,-0.028219,E09000030
9867,E14 8RJ,E01004277,51.50715,-0.02907,E09000030
9868,E14 8RL,E01004277,51.50715,-0.02907,E09000030
9869,E14 8RN,E01004277,51.507232,-0.028043,E09000030
9870,E14 8RP,E01004277,51.506372,-0.027734,E09000030
9871,E14 8RQ,E01004275,51.490512,-0.019402,E09000030
9872,E14 8RR,E01004277,51.506089,-0.028035,E09000030
9873,E14 8RS,E01004277,51.50669,-0.027951,E09000030
9874,E14 8RT,E01004277,51.506227,-0.027683,E09000030
9875,E14 8RU,E01032775,51.492431,-0.026521,E09000030
9876,E14 8RW,E01004277,51.507232,-0.028043,E09000030
9877,E14 8RX,E01004277,51.509027,-0.027836,E09000030
9878,E14 8RY,E01032775,51.490609,-0.02516,E09000030
9879,E14 8RZ,E01032775,51.491508,-0.025121,E09000030
9880,E14 8SA,E01004277,51.508468,-0.026707,E09000030
9881,E14 8SB,E01004277,51.508834,-0.026533,E09000030
9882,E14 8SD,E01004277,51.508965,-0.026297,E09000030
9883,E14 8SE,E01004277,51.508938,-0.025765,E09000030
9884,E14 8SF,E01004277,51.508872,-0.025594,E09000030
9885,E14 8SG,E01004280,51.494228,-0.026444,E09000030
9886,E14 8SH,E01032781,51.498809,-0.025079,E09000030
9887,E14 8SJ,E01032770,51.49792,-0.024584,E09000030
9888,E14 8SL,E01032772,51.499787,-0.024907,E09000030
9889,E14 8SN,E01032772,51.499787,-0.024907,E09000030
9890,E14 8SP,E01032781,51.498746,-0.024534,E09000030
9891,E14 8SQ,E01032781,51.498809,-0.025079,E09000030
9892,E14 8SR,E01004280,51.497892,-0.02509,E09000030
9893,E14 8SS,E01004280,51.497892,-0.02509,E09000030
9894,E14 8ST,E01004277,51.506833,-0.02734,E09000030
9895,E14 8SU,E01004277,51.507683,-0.024421,E09000030
9896,E14 8SW,E01032781,51.498746,-0.024534,E09000030
9897,E14 8SX,E01004277,51.507683,-0.024421,E09000030
9898,E14 8SY,E01032781,51.498746,-0.024534,E09000030
9899,E14 8SZ,E01004277,51.507683,-0.024421,E09000030
9900,E14 8TA,E01004277,51.507683,-0.024421,E09000030
9901,E14 8TB,E01004277,51.507683,-0.024421,E09000030
9902,E14 8TD,E01004277,51.507683,-0.024421,E09000030
9903,E14 8TE,E01004277,51.507683,-0.024421,E09000030
9904,E14 8TF,E01032781,51.498746,-0.024534,E09000030
9905,E14 8TG,E01004277,51.507683,-0.024421,E09000030
9906,E14 8TH,E01004277,51.507683,-0.024421,E09000030
9907,E14 8TJ,E01004277,51.507683,-0.024421,E09000030
9908,E14 8TL,E01032781,51.498746,-0.024534,E09000030
9909,E14 8TN,E01004277,51.507683,-0.024421,E09000030
9910,E14 8TP,E01032781,51.498746,-0.024534,E09000030
9911,E14 8TQ,E01004277,51.507683,-0.024421,E09000030
9912,E14 8TW,E01004277,51.507683,-0.024421,E09000030
9913,E14 8UA,E01032775,51.491508,-0.025121,E09000030
9914,E14 8UB,E01032775,51.491508,-0.025121,E09000030
9915,E14 8UD,E01032775,51.491508,-0.025121,E09000030
9916,E14 8UE,E01032775,51.491508,-0.025121,E09000030
9917,E14 8UF,E01032775,51.491508,-0.025121,E09000030
9918,E14 8UG,E01032775,51.491508,-0.025121,E09000030
9919,E14 8UH,E01032775,51.491532,-0.02656,E09000030
9920,E14 8UJ,E01032775,51.491532,-0.02656,E09000030
9921,E14 8UL,E01032775,51.491532,-0.02656,E09000030
9922,E14 8UQ,E01035694,51.513198,-0.028275,E09000030
9923,E14 8UZ,E01035694,51.513198,-0.028275,E09000030
9924,E14 8WA,E01032781,51.498746,-0.024534,E09000030
9925,E14 8WB,E01032781,51.498746,-0.024534,E09000030
9926,E14 8WD,E01032781,51.498746,-0.024534,E09000030
9927,E14 8WE,E01032781,51.498746,-0.024534,E09000030
9928,E14 8WF,E01035694,51.513198,-0.028275,E09000030
9929,E14 8WG,E01032781,51.498746,-0.024534,E09000030
9930,E14 8WH,E01032781,51.498746,-0.024534,E09000030
9931,E14 8WJ,E01035694,51.513198,-0.028275,E09000030
9932,E14 8WL,E01035694,51.513198,-0.028275,E09000030
9933,E14 8WN,E01035694,51.513198,-0.028275,E09000030
9934,E14 8WP,E01032781,51.498746,-0.024534,E09000030
9935,E14 8WQ,E01035694,51.513198,-0.028275,E09000030
9936,E14 8WR,E01035694,51.513198,-0.028275,E09000030
9937,E14 8WS,E01032781,51.498746,-0.024534,E09000030
9938,E14 8WT,E01035694,51.513198,-0.028275,E09000030
9939,E14 8WU,E01032781,51.498746,-0.024534,E09000030
9940,E14 8WW,E01035694,51.513198,-0.028275,E09000030
9941,E14 8WX,E01035694,51.513198,-0.028275,E09000030
9942,E14 8WY,E01035694,51.513198,-0.028275,E09000030
9943,E14 8WZ,E01032781,51.498746,-0.024534,E09000030
9944,E14 8XA,E01035694,51.513198,-0.028275,E09000030
9945,E14 8XB,E01035694,51.513198,-0.028275,E09000030
9946,E14 8XD,E01004255,51.507921,-0.028936,E09000030
9947,E14 8XE,E01004277,51.502864,-0.02607,E09000030
9948,E14 8XF,E01035694,51.513198,-0.028275,E09000030
9949,E14 8XH,E01035694,51.513198,-0.028275,E09000030
9950,E14 8XJ,E01004255,51.507921,-0.028936,E09000030
9951,E14 8XL,E01004255,51.507921,-0.028936,E09000030
9952,E14 8XN,E01004255,51.507921,-0.028936,E09000030
9953,E14 8XP,E01004255,51.507921,-0.028936,E09000030
9954,E14 8XQ,E01035694,51.513198,-0.028275,E09000030
9955,E14 8XR,E01004277,51.502864,-0.026056,E09000030
9956,E14 8XS,E01004277,51.502864,-0.026056,E09000030
9957,E14 8XT,E01035694,51.513198,-0.028275,E09000030
9958,E14 8XU,E01004277,51.502864,-0.026056,E09000030
9959,E14 8XW,E01004277,51.502864,-0.026056,E09000030
9960,E14 8XX,E01035694,51.513198,-0.028275,E09000030
9961,E14 8XY,E01035694,51.513198,-0.028275,E09000030
9962,E14 8XZ,E01032775,51.491532,-0.02656,E09000030
9963,E14 8YB,E01035694,51.513198,-0.028275,E09000030
9964,E14 8YE,E01035694,51.513198,-0.028275,E09000030
9965,E14 8YF,E01035694,51.513198,-0.028275,E09000030
9966,E14 8YG,E01035694,51.513198,-0.028275,E09000030
9967,E14 8YH,E01035694,51.513198,-0.028275,E09000030
9968,E14 8YP,E01035694,51.513198,-0.028275,E09000030
9969,E14 8YQ,E01035694,51.513198,-0.028275,E09000030
9970,E14 8YT,E01035694,51.513198,-0.028275,E09000030
9971,E14 8YW,E01035694,51.513198,-0.028275,E09000030
9972,E14 8YX,E01035694,51.513198,-0.028275,E09000030
9973,E14 8YZ,E01035694,51.513198,-0.028275,E09000030
9974,E14 8ZR,E01032775,51.491532,-0.02656,E09000030
9975,E14 8ZZ,E01035694,51.513198,-0.028275,E09000030
9976,E14 9AA,E01032776,51.506406,-0.005844,E09000030
9977,E14 9AB,E01032782,51.502095,-0.02472,E09000030
9978,E14 9AD,E01004221,51.500724,-0.010155,E09000030
9979,E14 9AE,E01032771,51.500363,-0.021741,E09000030
9980,E14 9AF,E01032782,51.502277,-0.025419,E09000030
9981,E14 9AG,E01035694,51.513162,-0.028291,E09000030
9982,E14 9AH,E01032782,51.502277,-0.025419,E09000030
9983,E14 9AJ,E01032771,51.500327,-0.021209,E09000030
9984,E14 9AL,E01032782,51.502277,-0.025419,E09000030
9985,E14 9AN,E01032770,51.498815,-0.020065,E09000030
9986,E14 9AP,E01032782,51.502458,-0.023883,E09000030
9987,E14 9AQ,E01035703,51.497207,-0.01538,E09000030
9988,E14 9AR,E01032771,51.5003,-0.021758,E09000030
9989,E14 9AS,E01032782,51.501773,-0.022155,E09000030
9990,E14 9AT,E01032780,51.502111,-0.015037,E09000030
9991,E14 9AU,E01032776,51.50699,-0.006308,E09000030
9992,E14 9AW,E01032772,51.500076,-0.021278,E09000030
9993,E14 9AX,E01032782,51.501942,-0.024741,E09000030
9994,E14 9AY,E01032776,51.506823,-0.00548,E09000030
9995,E14 9AZ,E01032782,51.501773,-0.022155,E09000030
9996,E14 9BA,E01032776,51.506752,-0.006607,E09000030
9997,E14 9BB,E01032780,51.502111,-0.015037,E09000030
9998,E14 9BD,E01032770,51.498458,-0.019187,E09000030
9999,E14 9BE,E01032776,51.506823,-0.00548,E09000030
10000,E14 9BF,E01032776,51.506823,-0.00548,E09000030
10001,E14 9BG,E01032776,51.506823,-0.00548,E09000030
10002,E14 9BH,E01032779,51.505039,-0.006855,E09000030
10003,E14 9BJ,E01032770,51.498203,-0.021128,E09000030
10004,E14 9BL,E01032770,51.498465,-0.019619,E09000030
10005,E14 9BN,E01032770,51.498465,-0.019619,E09000030
10006,E14 9BP,E01032770,51.498726,-0.019607,E09000030
10007,E14 9BQ,E01032776,51.506823,-0.00548,E09000030
10008,E14 9BS,E01032770,51.498183,-0.021,E09000030
10009,E14 9BT,E01032782,51.502014,-0.024738,E09000030
10010,E14 9BU,E01032770,51.498726,-0.019607,E09000030
10011,E14 9BW,E01035699,51.498075,-0.019419,E09000030
10012,E14 9BX,E01004221,51.500724,-0.010155,E09000030
10013,E14 9BY,E01004218,51.486747,-0.009482,E09000030
10014,E14 9BZ,E01004218,51.488495,-0.006525,E09000030
10015,E14 9DA,E01032782,51.501773,-0.022155,E09000030
10016,E14 9DB,E01032782,51.502014,-0.024738,E09000030
10017,E14 9DD,E01032772,51.499265,-0.020117,E09000030
10018,E14 9DE,E01032780,51.506346,-0.006509,E09000030
10019,E14 9DF,E01035698,51.498332,-0.018126,E09000030
10020,E14 9DG,E01035699,51.498167,-0.020611,E09000030
10021,E14 9DH,E01032774,51.497533,-0.017671,E09000030
10022,E14 9DJ,E01035699,51.497291,-0.019281,E09000030
10023,E14 9DL,E01035698,51.498332,-0.018126,E09000030
10024,E14 9DN,E01032772,51.499265,-0.020117,E09000030
10025,E14 9DP,E01032772,51.499265,-0.020117,E09000030
10026,E14 9DQ,E01032770,51.49877,-0.020614,E09000030
10027,E14 9DR,E01035699,51.498178,-0.02015,E09000030
10028,E14 9DS,E01032770,51.4984,-0.021077,E09000030
10029,E14 9DT,E01035698,51.498268,-0.018575,E09000030
10030,E14 9DU,E01032782,51.501773,-0.022155,E09000030
10031,E14 9DW,E01032776,51.506664,-0.006697,E09000030
10032,E14 9DX,E01032772,51.499265,-0.020117,E09000030
10033,E14 9DY,E01032782,51.501773,-0.022155,E09000030
10034,E14 9DZ,E01035704,51.496332,-0.014698,E09000030
10035,E14 9EA,E01035704,51.49664,-0.015894,E09000030
10036,E14 9EB,E01032782,51.502014,-0.024738,E09000030
10037,E14 9ED,E01032782,51.501773,-0.022155,E09000030
10038,E14 9EE,E01035694,51.513198,-0.028275,E09000030
10039,E14 9EF,E01035694,51.513198,-0.028275,E09000030
10040,E14 9EG,E01032782,51.502014,-0.024738,E09000030
10041,E14 9EH,E01032779,51.505929,-0.006311,E09000030
10042,E14 9EJ,E01032782,51.501773,-0.022155,E09000030
10043,E14 9EL,E01004219,51.508217,-0.00918,E09000030
10044,E14 9EN,E01032780,51.499961,-0.012335,E09000030
10045,E14 9EP,E01035704,51.496839,-0.015425,E09000030
10046,E14 9EQ,E01035704,51.497172,-0.01492,E09000030
10047,E14 9ER,E01035704,51.497298,-0.014439,E09000030
10048,E14 9ES,E01032780,51.499975,-0.013718,E09000030
10049,E14 9ET,E01035706,51.496646,-0.014655,E09000030
10050,E14 9EU,E01035704,51.496315,-0.015332,E09000030
10051,E14 9EW,E01032770,51.498726,-0.019607,E09000030
10052,E14 9EX,E01004219,51.508217,-0.00918,E09000030
10053,E14 9EY,E01035704,51.496837,-0.015857,E09000030
10054,E14 9EZ,E01032770,51.498832,-0.021072,E09000030
10055,E14 9FA,E01035704,51.49664,-0.015894,E09000030
10056,E14 9FB,E01035704,51.496856,-0.015914,E09000030
10057,E14 9FD,E01035704,51.496641,-0.014929,E09000030
10058,E14 9FE,E01032780,51.500559,-0.012612,E09000030
10059,E14 9FF,E01032780,51.500652,-0.013328,E09000030
10060,E14 9FG,E01035703,51.49724,-0.015753,E09000030
10061,E14 9FH,E01035706,51.495511,-0.015598,E09000030
10062,E14 9FJ,E01032780,51.500566,-0.011459,E09000030
10063,E14 9FL,E01035699,51.498075,-0.019419,E09000030
10064,E14 9FN,E01032776,51.507198,-0.005867,E09000030
10065,E14 9FP,E01035706,51.496646,-0.014655,E09000030
10066,E14 9FQ,E01035698,51.498268,-0.018575,E09000030
10067,E14 9FR,E01032782,51.502736,-0.025428,E09000030
10068,E14 9FS,E01035704,51.496793,-0.01485,E09000030
10069,E14 9FT,E01035703,51.49724,-0.015753,E09000030
10070,E14 9FU,E01004221,51.504613,-0.007205,E09000030
10071,E14 9FW,E01032780,51.499883,-0.011993,E09000030
10072,E14 9FX,E01032776,51.507198,-0.005867,E09000030
10073,E14 9FY,E01032782,51.502736,-0.025428,E09000030
10074,E14 9FZ,E01035699,51.49808,-0.019174,E09000030
10075,E14 9GA,E01004274,51.491417,-0.022949,E09000030
10076,E14 9GB,E01032777,51.50979,-0.001762,E09000030
10077,E14 9GD,E01032780,51.502472,-0.014041,E09000030
10078,E14 9GE,E01035703,51.498848,-0.014574,E09000030
10079,E14 9GF,E01032777,51.50979,-0.001762,E09000030
10080,E14 9GG,E01032780,51.502111,-0.015037,E09000030
10081,E14 9GH,E01035706,51.495954,-0.01578,E09000030
10082,E14 9GJ,E01035706,51.49575,-0.015904,E09000030
10083,E14 9GL,E01035706,51.494888,-0.014933,E09000030
10084,E14 9GN,E01032777,51.509742,-0.001029,E09000030
10085,E14 9GP,E01032777,51.509742,-0.001029,E09000030
