pcd,pcd2,pcds,dointr,doterm,oscty,ced,oslaua,osward,parish,usertype,oseast1m,osnrth1m,osgrdind,oshlthau,nhser,ctry,rgn,streg,pcon,eer,teclec,ttwa,pct,itl,statsward,oa01,casward,npark,lsoa01,msoa01,ur01ind,oac01,oa11,lsoa11,msoa11,wz11,sicbl,bua24,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,icb,oa21,lsoa21,msoa21,ruc21
"E9  5FP","E9   5FP","E9 5FP","199906","200006","E99999999","E99999999","E09000012","E05009374","E43000202","1","536390","0184949","6","E18000007","E40000003","E92000001","E12000007","5","E14001260","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGU","E00009207","00AMGU","E65000001","E01001849","E02000362","5","7B1","E00009207","E01001849","E02000362","E33033802","E38000255","E63011969","A1","3D2",51.546960,-0.034402,"E37000051","","E23000001",6227,"E56000028","E54000029","E00009207","E01001849","E02000362","UN1"
"E9  5FQ","E9   5FQ","E9 5FQ","199812","200310","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5FR","E9   5FR","E9 5FR","199912","200101","E99999999","E99999999","E09000012","E05009374","E43000202","1","536390","0184949","6","E18000007","E40000003","E92000001","E12000007","5","E14001260","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGU","E00009207","00AMGU","E65000001","E01001849","E02000362","5","7B1","E00009207","E01001849","E02000362","E33033802","E38000255","E63011969","A1","3D2",51.546960,-0.034402,"E37000051","","E23000001",6227,"E56000028","E54000029","E00009207","E01001849","E02000362","UN1"
"E9  5FS","E9   5FS","E9 5FS","199912","200310","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5FT","E9   5FT","E9 5FT","200702","200809","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5FU","E9   5FU","E9 5FU","201808","","E99999999","E99999999","E09000012","E05009374","E43000202","0","536812","0184465","1","E18000007","E40000003","E92000001","E12000007","5","E14001260","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGU","E00009211","00AMGU","E65000001","E01001849","E02000362","5","5A1","E00176314","E01001849","E02000362","E33033803","E38000255","E63012023","A1","3B3",51.542509,-0.028508,"E37000051","","E23000001",6227,"E56000028","E54000029","E00176314","E01001849","E02000362","UN1"
"E9  5FW","E9   5FW","E9 5FW","199906","200109","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5FX","E9   5FX","E9 5FX","200006","200105","E99999999","E99999999","E09000012","E05009374","E43000202","1","536390","0184949","6","E18000007","E40000003","E92000001","E12000007","5","E14001260","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGU","E00009207","00AMGU","E65000001","E01001849","E02000362","5","7B1","E00009207","E01001849","E02000362","E33033802","E38000255","E63011969","A1","3D2",51.546960,-0.034402,"E37000051","","E23000001",6227,"E56000028","E54000029","E00009207","E01001849","E02000362","UN1"
"E9  5FY","E9   5FY","E9 5FY","200006","200207","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5FZ","E9   5FZ","E9 5FZ","200006","200604","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GA","E9   5GA","E9 5GA","200006","200109","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GB","E9   5GB","E9 5GB","200012","200108","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GD","E9   5GD","E9 5GD","200012","200604","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GE","E9   5GE","E9 5GE","200012","200205","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GF","E9   5GF","E9 5GF","200012","200708","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GG","E9   5GG","E9 5GG","200012","200203","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GH","E9   5GH","E9 5GH","200106","200106","E99999999","E99999999","E09000030","E05009319","E43000220","1","537059","0184548","5","E18000007","E40000003","E92000001","E12000007","5","E14001525","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFZ","E00021269","00BGFZ","E65000001","E01004224","E02000864","5","7B2","E00167199","E01004224","E02000864","E33036179","E38000255","E63012023","A1","2D3",51.543195,-0.024916,"E37000051","","E23000001",7452,"E56000028","E54000029","E00183766","E01035657","E02000864","UN1"
"E9  5GJ","E9   5GJ","E9 5GJ","200106","200205","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GL","E9   5GL","E9 5GL","201203","","E99999999","E99999999","E09000012","E05009379","E43000202","0","536603","0185483","1","E18000007","E40000003","E92000001","E12000007","5","E14001259","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGL","E00008925","00AMGL","E65000001","E01001786","E02000357","5","7B2","E00008925","E01001786","E02000357","E33033776","E38000255","E63011969","A1","3A1",51.551707,-0.031125,"E37000051","","E23000001",4889,"E56000028","E54000029","E00183999","E01001786","E02000357","UN1"
"E9  5GN","E9   5GN","E9 5GN","201203","","E99999999","E99999999","E09000012","E05009379","E43000202","0","536603","0185483","1","E18000007","E40000003","E92000001","E12000007","5","E14001259","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGL","E00008925","00AMGL","E65000001","E01001786","E02000357","5","7B2","E00008925","E01001786","E02000357","E33033776","E38000255","E63011969","A1","3A1",51.551707,-0.031125,"E37000051","","E23000001",4889,"E56000028","E54000029","E00183999","E01001786","E02000357","UN1"
"E9  5GP","E9   5GP","E9 5GP","201203","","E99999999","E99999999","E09000012","E05009379","E43000202","0","536578","0185541","1","E18000007","E40000003","E92000001","E12000007","5","E14001259","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGL","E00008925","00AMGL","E65000001","E01001786","E02000357","5","7B2","E00008925","E01001786","E02000357","E33033776","E38000255","E63011969","A1","3A1",51.552235,-0.031463,"E37000051","","E23000001",4889,"E56000028","E54000029","E00183857","E01001786","E02000357","UN1"
"E9  5GQ","E9   5GQ","E9 5GQ","200012","200310","E99999999","E99999999","E09000030","E05009331","E43000220","1","534630","0183318","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFW","E00021144","00BGFW","E65000001","E01004202","E02000868","5","7B1","E00167245","E01004202","E02000868","E33036199","E38000255","E63012023","A1","3B2",51.532726,-0.060392,"E37000051","","E23000001",10499,"E56000028","E54000029","E00167245","E01004202","E02000868","UN1"
"E9  5GR","E9   5GR","E9 5GR","201010","","E99999999","E99999999","E09000012","E05009374","E43000202","0","536820","0184623","1","E18000007","E40000003","E92000001","E12000007","5","E14001260","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGU","E00009211","00AMGU","E65000001","E01001849","E02000362","5","5A1","E00176314","E01001849","E02000362","E33033803","E38000255","E63011969","A1","3B3",51.543927,-0.028331,"E37000051","","E23000001",6227,"E56000028","E54000029","E00176314","E01001849","E02000362","UN1"
"E9  5GS","E9   5GS","E9 5GS","201307","","E99999999","E99999999","E09000030","E05009319","E43000220","0","537209","0184471","1","E18000007","E40000003","E92000001","E12000007","5","E14001525","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFZ","E00021269","00BGFZ","E65000001","E01004224","E02000864","5","7B2","E00167199","E01004224","E02000864","E33036179","E38000255","E63012023","A1","2D3",51.542467,-0.022784,"E37000051","","E23000001",7452,"E56000028","E54000029","E00183766","E01035657","E02000864","UN1"
"E9  5GT","E9   5GT","E9 5GT","200304","","E99999999","E99999999","E09000012","E05009374","E43000202","0","536366","0184669","1","E18000007","E40000003","E92000001","E12000007","5","E14001260","E15000007","E24000015","E30000234","E16000010","E09000012","00AMGU","E00009210","00AMGU","E65000001","E01001848","E02000362","5","7B1","E00009210","E01001848","E02000362","E33033800","E38000255","E63011969","A1","3D3",51.544450,-0.034856,"E37000051","","E23000001",4298,"E56000028","E54000029","E00009210","E01001848","E02000362","UN1"
"E9  5GU","E9   5GU","E9 5GU","201307","","E99999999","E99999999","E09000030","E05009319","E43000220","0","537216","0184450","1","E18000007","E40000003","E92000001","E12000007","5","E14001525","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFZ","E00021269","00BGFZ","E65000001","E01004224","E02000864","5","7B2","E00167199","E01004224","E02000864","E33036179","E38000255","E63012023","A1","2D3",51.542276,-0.022692,"E37000051","","E23000001",7452,"E56000028","E54000029","E00183766","E01035657","E02000864","UN1"
